city,name,address,latitude,longitude,state,country,michelin_stars,chef,google_maps_link,website,venue_type,cuisine_type,collection,notes,description
Bressanone,fink Restaurant & Suites,"Via Portici Minori, 4, 39042 Bressanone BZ, Italy",46.716347,11.655358,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/fink+Restaurant+%26+Suites/data=!4m2!3m1!1s0x4778056b499df575:0x6730e066496a0fe4,https://www.fink1896.it/en/,Hotel,,Italy,,Authentic South Tyrolean cuisine with an in-house patisserie.
Roveredo,Grotto Zendralli,"Strada de San Fedee 59, 6535 Roveredo, Switzerland",46.2305324,9.1281336,Grigioni,Switzerland,,,https://www.google.com/maps/place/Grotto+Zendralli/data=!4m2!3m1!1s0x4784463d35f1a6c5:0x7be6cc228f6be3bd,,Restaurant,,Italy,,
Bargnana,Porsche Experience Center Franciacorta,"Via Bargnana, 2, 25030 Bargnana BS, Italy",45.5143299,10.0104379,Lombardia,Italy,,,https://www.google.com/maps/place/Porsche+Experience+Center+Franciacorta/data=!4m2!3m1!1s0x47816d8260fbbd33:0xccffa9d1bb001c53,https://www.porsche-franciacorta.it/,Shopping,,Italy,,
Bressanone,ADLER Historic Guesthouse,"Via Ponte Aquila, 9, 39042 Bressanone BZ, Italy",46.7170232,11.6586355,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/ADLER+Historic+Guesthouse/data=!4m2!3m1!1s0x477805153a0cf14f:0x17b9b646ebe875df,https://www.adler-resorts.com/en/,Hotel,,Italy,,"Historic Italian villa with spa, terrace, and complimentary breakfast."
Dolomites,SS48,"SS48, Italy",46.3415665,11.6135459,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/SS48/data=!4m2!3m1!1s0x47787aafa405016f:0x132b88fa53935774,,Attraction,,Italy,,
Eppan,Maxi Mode Center Eppan,"Via Caldaro, 55, 39057 Appiano sulla strada del vino BZ, Italy",46.4404366,11.2597852,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Maxi+Mode+Center+Eppan/data=!4m2!3m1!1s0x47829b5cb70ed7c3:0x96c2db4bcefe041a,http://www.maximodecenter.it/,Bar,,Italy,,
Milano,La Gioia,"Via S. Marco, 38, 20121 Milano MI, Italy",45.4781084,9.18913,Lombardia,Italy,,,https://www.google.com/maps/place/La+Gioia/data=!4m2!3m1!1s0x4786c72cfe0dd087:0x8c9994bf66dafda5,http://www.lagioiasanmarco.com/,Restaurant,,Italy,,
Brescia,Artemis Persian Tapas Bar,"Contrada del Carmine, 28a, 25122 Brescia BS, Italy",45.5436242,10.2156971,Lombardia,Italy,,,https://www.google.com/maps/place/Artemis+Persian+Tapas+Bar/data=!4m2!3m1!1s0x4781777ecd69b9fd:0x2c23f0bca0f000e6,https://artemisbar.it/,Bar,,Italy,,
Brescia,Capitolium o Tempio Capitolino,"Via dei Musei, 55, 25121 Brescia BS, Italy",45.54,10.2258333,Lombardia,Italy,,,https://www.google.com/maps/place/Capitolium+o+Tempio+Capitolino/data=!4m2!3m1!1s0x4781761578ccc947:0x15dcb53839a90876,http://www.bresciamusei.com/,Museum,,Italy,,
Brescia,Piazza della Loggia,"Piazza della Loggia, 25121 Brescia BS, Italy",45.53981450000001,10.2199271,Lombardia,Italy,,,https://www.google.com/maps/place/Piazza+della+Loggia/data=!4m2!3m1!1s0x478177ded717a9ab:0xa1b3a18a2d4d2597,,Hiking,,Italy,,
Val Badia,Würzjoch,"Würzjoch, 39030 San Martin de Tor, Autonomous Province of Bolzano – South Tyrol, Italy",46.675,11.814167,Trentino-South Tyrol,Italy,,,https://www.google.com/maps/place/W%C3%BCrzjoch/data=!4m2!3m1!1s0x4778177bfcad1ef3:0x4e21093f63ed3cca,,Hiking,,Italy,,
Verona,Piazza delle Erbe,"Piazza Erbe, 18, 37121 Verona VR, Italy",45.4430761,10.9972387,Veneto,Italy,,,https://www.google.com/maps/place/Piazza+delle+Erbe/data=!4m2!3m1!1s0x47829e7b915ae7ed:0x8542702a81ade6c6,,Hiking,,Italy,,
Bolzano,Via dei Portici,"Via dei Portici, 39100 Bolzano BZ, Italy",46.499633,11.3544614,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Via+dei+Portici/data=!4m2!3m1!1s0x47829e7bb3056dcb:0xbc6b30e20bfe3764,,Landmark,,Italy,,
Bolzano,Bolzano Cathedral,"Piazza della Parrocchia, 27, 39100 Bolzano BZ, Italy",46.4975159,11.3535396,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Bolzano+Cathedral/data=!4m2!3m1!1s0x47829e798250dbb9:0x4a5687e8282d3580,http://dompfarre.bz.it/,Church,,Italy,,
Bolzano,Karrner,"Via Dr. Josef Streiter, 20/B, 39100 Bolzano BZ, Italy",46.50020809999999,11.3548251,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Karrner/data=!4m2!3m1!1s0x47829e7bab9b1393:0xfc55315554a66b0,https://m.facebook.com/osteriadaicarrettai/,Bar,,Italy,,
Venezia,Scuola Grande Confraternita di San Teodoro,"Campo S. Salvador, 4810, 30124 Venezia VE, Italy",45.4367704,12.3360209,Veneto,Italy,,,https://www.google.com/maps/place/Scuola+Grande+Confraternita+di+San+Teodoro/data=!4m2!3m1!1s0x477eb199ae3d020f:0x869a97289d9a93b4,https://www.klook.com/en-GB/activity/78268-vivaldi-four-seasons-admission-venice/?aid=30843&aff_adid=745884&spm=Attraction_ActivityList.Activity_LIST&clickId=96b002ca8c&aff_label1=&aff_label2=&aff_label3=&aff_pid=&aff_sid=&utm_medium=affiliate-alwayson&utm_source=non-network&utm_campaign=30843&utm_term=&utm_content=&aff_klick_id=44905618567-30843-745884-042df84,Museum,,Italy,,
Venezia,Sina Centurion Palace,"Dorsoduro, 173, 30123 Venezia VE, Italy",45.4307917,12.3337139,Veneto,Italy,,,https://www.google.com/maps/place/Sina+Centurion+Palace/data=!4m2!3m1!1s0x477eb1d158ef9a11:0x95313a89d8189d7f,https://www.sinahotels.com/en/h/sina-centurion-palace-venice/,Hotel,,Italy,,
Venezia,Hostaria Castello,"Salizada S. Antonin, 3476, 30122 Venezia VE, Italy",45.4353762,12.3463651,Veneto,Italy,,,https://www.google.com/maps/place/Hostaria+Castello/data=!4m2!3m1!1s0x477eb1f0c5b949c3:0x260bb109770bc95b,https://www.hostariacastello.com/,Restaurant,,Italy,,
Madonna di Campiglio,Madonna di Campiglio,"38086 Madonna di Campiglio TN, Italy",46.2302584,10.826401,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Madonna+di+Campiglio/data=!4m2!3m1!1s0x47825c24ffd4c305:0x877b464e09d9120f,,Attraction,,Italy,,
Cermes,Castel Lebenberg,"Via Monte Leone, 15, 39010 Cermes BZ, Italy",46.6378831,11.1359384,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Castel+Lebenberg/data=!4m2!3m1!1s0x4782be8f6aaa69cf:0xe5ee0c85063fa2a6,http://www.lana.info/erleben/themen/kultur-sehenswertes/schloesser-und-burgen/castel-lebenberg.html,Hiking,,Italy,,
Plose,Rossalm,"Kreuztal, 80, 39040 Bressanone BZ, Italy",46.68522129999999,11.7388708,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Rossalm/data=!4m2!3m1!1s0x47781a7c6fa3ad69:0xa6ecc74dd7364a1c,https://www.rossalm.com/,Hotel,,Italy,,
Afers,Plose Restaurant La Finestra,"Fraktion Elvas, 298/1, 39042 Afers, Autonome Provinz Bozen - Südtirol, Italy",46.68555449999999,11.7097897,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Plose+Restaurant+La+Finestra/data=!4m2!3m1!1s0x47781038a0957137:0xd29de90d8e1ae618,https://www.lafinestra-plose.com/en/,Hotel,,Italy,,
Bressanone,Plose,"Plose, 39042 Brixen, Autonomous Province of Bolzano – South Tyrol, Italy",46.695556,11.733333,Trentino-South Tyrol,Italy,,,https://www.google.com/maps/place/Plose/data=!4m2!3m1!1s0x47781aa9778746f7:0x7fdb75c795fdc220,,Hiking,,Italy,,
Erbusco,The Albereta Relais & Chateaux,"Via Vittorio Emanuele, 23, 25030 Erbusco BS, Italy",45.6080688,9.9797964,Lombardia,Italy,,,https://www.google.com/maps/place/The+Albereta+Relais+%26+Chateaux/data=!4m2!3m1!1s0x478168b24af8821d:0x9c1bb59547fc6b0e,https://www.albereta.it/en/,Hotel,,Italy,,
Bressanone,Forestis Dolomites,"Palmschoß 22, 39042 Bressanone BZ, Italy",46.6757557,11.7100308,Trentino-Alto Adige,Italy,,,https://www.google.com/maps/place/Forestis+Dolomites/data=!4m2!3m1!1s0x47781090eb233953:0x2fb97793d18a7429,http://www.forestis.it/,Hotel,,Italy,,
Positano,La Tagliata,"Via Tagliata, 32B, 84017 Positano SA, Italy",40.6312155,14.4971152,Campania,Italy,,,https://www.google.com/maps/place/La+Tagliata/data=!4m2!3m1!1s0x133b976d53fa269f:0x7aa26e5c2210a43e,https://www.latagliata.com/,Hotel,,Italy,,
Maiori,Torre Normanna,"V Diego Taiani, 4, 84010 Maiori SA, Italy",40.6441171,14.6476132,Campania,Italy,,,https://www.google.com/maps/place/Torre+Normanna/data=!4m2!3m1!1s0x133b95480fbff16b:0xf30e31873128be7,http://www.ristorantetorrenormanna.it/,Bar,,Italy,,
Positano,Villa Magia,"Via S. Giovanni, 19, 84017 Positano SA, Italy",40.6279363,14.4843364,Campania,Italy,,,https://www.google.com/maps/place/Villa+Magia/data=!4m2!3m1!1s0x133b97689f5e3569:0x9531330339e699aa,https://www.villamagiapositano.com/,Hotel,,Italy,,
Cetara,Ristorante Acquapazza Cetara,"Corso Garibaldi, 36, 84010 Cetara SA, Italy",40.64687259999999,14.7014851,Campania,Italy,,,https://www.google.com/maps/place/Ristorante+Acquapazza+Cetara/data=!4m2!3m1!1s0x133bea863cf0bad1:0x9b32dae4e4203a90,https://www.acquapazza.it/,Restaurant,Italian,Italy,,
Milano,Ratanà,"Via Gaetano de Castillia, 28, 20124 Milano MI, Italy",45.4853205,9.1929477,Lombardia,Italy,,,https://www.google.com/maps/place/Ratan%C3%A0/data=!4m2!3m1!1s0x4786c6cd6523c353:0xa1af4c7346d2822a,https://www.ratana.it/,Bar,,Italy,,
Milano,Equilibrio Urbano,"Via Guglielmo Pepe, 12, 20159 Milano MI, Italy",45.4860507,9.1868717,Lombardia,Italy,,,https://www.google.com/maps/place/Equilibrio+Urbano/data=!4m2!3m1!1s0x4786c1326e64f5e1:0xe0a61ecd94a1f6c3,http://www.equilibrio-urbano.it,Shop,,Italy,Bicycle shop in Milan,
Milano,Santa Maria delle Grazie,"Via Giuseppe Antonio Sassi, 3, 20123 Milano MI, Italy",45.465963,9.170962099999999,Lombardia,Italy,,,https://www.google.com/maps/place/Santa+Maria+delle+Grazie/data=!4m2!3m1!1s0x4786c15a44bf1c83:0xed5bcdc4d3c75a59,https://legraziemilano.it/,Church,,Italy,,
Milano,Fiordiponti Bakery & Cafè,"Viale Monte Nero, 5, 20135 Milano MI, Italy",45.453188,9.2030029,Lombardia,Italy,,,https://www.google.com/maps/place/Fiordiponti+Bakery+%26+Caf%C3%A8/data=!4m2!3m1!1s0x4786c12c483978f5:0x2754150fa113d472,https://fiordiponti.com/,Cafe,,Italy,,
Palm Springs,Workshop Kitchen & Bar,"800 N Palm Canyon Dr, Palm Springs, CA 92262, USA",33.8341451,-116.5465627,California,United States,,,https://www.google.com/maps/place/Workshop+Kitchen+%26+Bar/data=!4m2!3m1!1s0x80db1bb85629f451:0xbebedb15a6ebbb96,https://workshopkitchenbar.com/,Bar,,,,Stylish eatery for inventive New American eats & seasonal craft...
Anaheim,Disney's Grand Californian Hotel & Spa,"1600 Disneyland Dr, Anaheim, CA 92802, USA",33.8078978,-117.9227135,California,United States,,,https://www.google.com/maps/place/Disney's+Grand+Californian+Hotel+%26+Spa/data=!4m2!3m1!1s0x80dcd7d83f9861e7:0xc3fe5287f8d8a017,https://disneyland.disney.go.com/hotels/grand-californian-hotel/?CMP=OKC-334222_GM_DLR_resort_disneysgrandcalifornianhotelspa_NA,Hotel,,,,"Refined hotel with direct theme park access, 3 outdoor pools..."
El Segundo,SoulCycle Manhattan Beach,"820 Pacific Coast Hwy #106, El Segundo, CA 90245, USA",33.9034627,-118.3954585,California,United States,,,https://www.google.com/maps/place/SoulCycle+Manhattan+Beach/data=!4m2!3m1!1s0x80c2b3fe4c889947:0x496e87e2b2d02028,https://www.soul-cycle.com/studios/mnbh/1033/,,,,,
Pioneertown,The Red Dog Saloon,"53539 Mane St, Pioneertown, CA 92268, USA",34.1568771,-116.4962467,California,United States,,,https://www.google.com/maps/place/The+Red+Dog+Saloon/data=!4m2!3m1!1s0x80db28d8cd747a19:0x7f623b673592ce31,https://reddogpioneertown.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,Bar,,,,
Palm Springs,Melvyn's at the Ingleside Estate,"Ingleside Estate, 200 W Ramon Rd, Palm Springs, CA 92264, USA",33.816317,-116.548561,California,United States,,,https://www.google.com/maps/place/Melvyn's+at+the+Ingleside+Estate/data=!4m2!3m1!1s0x80db1ba78fc068b3:0x38a83549cac7f4f4,https://inglesideestate.com/melvyns/,Restaurant,,,,"Ingleside Inn's longtime eatery has American fare, old Hollywood history..."
Redlands,Molinos Coffee Redlands,"113 N 5th St, Redlands, CA 92373, USA",34.0569533,-117.1815838,California,United States,,,https://www.google.com/maps/place/Molinos+Coffee+Redlands/data=!4m2!3m1!1s0x80dcab5e5544a76d:0xb2be7c4459576606,https://molinoscoffee.com/,Cafe,,,,
Ontario,Zeke's Eatin' Place,"1855 E 4th St, Ontario, CA 91764, USA",34.079178,-117.612261,California,United States,,,https://www.google.com/maps/place/Zeke's+Eatin'+Place/data=!4m2!3m1!1s0x80c3344719f2e08b:0x5643ce190ac270cc,http://zekeseatin.com/,Bar,,,,Longtime eatery with a down-home vibe doling out big servings...
La Quinta,"La Quinta Resort & Club, Curio Collection by Hilton","49-499 Eisenhower Dr, La Quinta, CA 92253, USA",33.688009,-116.3105508,California,United States,,,"https://www.google.com/maps/place/La+Quinta+Resort+%26+Club,+Curio+Collection+by+Hilton/data=!4m2!3m1!1s0x80daf8a4ae1b0b37:0x67564433ddc34254",https://www.laquintaresort.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-AMER-QQ-PSPLQQQ,Hotel,,,,"Golf resort offering upscale quarters, multiple dining options & access..."
Palm Springs,Great Shakes,"160 S Palm Canyon Dr A, Palm Springs, CA 92262, USA",33.8216229,-116.5465937,California,United States,,,https://www.google.com/maps/place/Great+Shakes/data=!4m2!3m1!1s0x80db1ba5c9189917:0x670d695567d7c667,http://www.greatshakes.com/,Shop,,,,
Glendora,TRO Coffee Co,"440 E Rte 66, Glendora, CA 91740, USA",34.1284171,-117.8588717,California,United States,,,https://www.google.com/maps/place/TRO+Coffee+Co/data=!4m2!3m1!1s0x80c32794d1ebc8cd:0xfdab5b8871a83baf,http://trocoffeeco.com/,Cafe,,,,
Palm Springs,Twin Palms Frank Sinatra Estate,"1145 E Vía Colusa, Palm Springs, CA 92262, USA",33.8310263,-116.5336072,California,United States,,,https://www.google.com/maps/place/Twin+Palms+Frank+Sinatra+Estate/data=!4m2!3m1!1s0x80db1b97100febf3:0xf8c9ce3f829d7566,http://www.sinatrahouse.com/,,,,,
Los Angeles,Zinqué,"939 S Broadway, Los Angeles, CA 90015, USA",34.0415551,-118.257114,California,United States,,,https://www.google.com/maps/place/Zinqu%C3%A9/data=!4m2!3m1!1s0x80dd2006575a37eb:0x7a17ee3ad2f46c9f,https://lezinque.com/,Bar,,,,
Los Angeles,LULU Restaurant LA,"10899 Wilshire Blvd, Los Angeles, CA 90024, USA",34.0596216,-118.443614,California,United States,,,https://www.google.com/maps/place/LULU+Restaurant+LA/data=!4m2!3m1!1s0x80c2bdf977146693:0x2e455151ab62e91d,https://lulu.restaurant/,Restaurant,,,,
Los Angeles,Hamasaku,"11043 Santa Monica Blvd, Los Angeles, CA 90025, USA",34.0483824,-118.4433128,California,United States,,,https://www.google.com/maps/place/Hamasaku/data=!4m2!3m1!1s0x80c2bb7770bea143:0xa52f543738424b9b,http://www.hamasakula.com/,Restaurant,,,,Innovative small plates & sushi rolls named for celebrities are...
Newport Beach,Palisades Tennis Club,"1171 Jamboree Rd, Newport Beach, CA 92660, USA",33.6188165,-117.8866798,California,United States,,,https://www.google.com/maps/place/Palisades+Tennis+Club/data=!4m2!3m1!1s0x80dce079a8ec742f:0xde03f961488762e3,http://www.palisadestennis.com/,,,,,
Los Angeles,Mori Nozomi,"11500 W Pico Blvd, Los Angeles, CA 90064, USA",34.0333034,-118.4421762,California,United States,,,https://www.google.com/maps/place/Mori+Nozomi/data=!4m2!3m1!1s0x80c2bb09841cf187:0x47e7960effdfcffc,https://www.morinozomi.com/,Restaurant,,,,
Los Angeles,Seven Grand,"515 W 7th St 2nd floor, Los Angeles, CA 90014, USA",34.04702750000001,-118.2559336,California,United States,,,https://www.google.com/maps/place/Seven+Grand/data=!4m2!3m1!1s0x80c2c7b454a9e377:0x3ec4bf9189c57727,http://sevengrandla.com/,Bar,,,,"Stylish watering hole with hunting lodge decor, old-school cocktails &..."
Los Angeles,Death & Co Los Angeles,"818 E 3rd St, Los Angeles, CA 90013, USA",34.0456728,-118.2357214,California,United States,,,https://www.google.com/maps/place/Death+%26+Co+Los+Angeles/data=!4m2!3m1!1s0x80c2c7cabae53ab1:0x3a160d8b73fc5216,https://www.deathandcompany.com/location/dtla/,Bar,,,,New York's famed spot for creative drinks with a New...
Los Angeles,Gjusta,"320 Sunset Ave, Venice, CA 90291, USA",33.9952076,-118.4744823,California,United States,,,https://www.google.com/maps/place/Gjusta/data=!4m2!3m1!1s0x80c2bac5f945be21:0x98feb3acb7938077,http://www.gjusta.com/,Cafe,,,,"Artisanal bakery in a sprawling, warehouselike space offers up special..."
Los Angeles,KANPAI JAPANESE SUSHI BAR & GRILL,"8736 S Sepulveda Blvd C, Los Angeles, CA 90045, USA",33.9577589,-118.3958837,California,United States,,,https://www.google.com/maps/place/KANPAI+JAPANESE+SUSHI+BAR+%26+GRILL/data=!4m2!3m1!1s0x80c2b0cd7873849f:0xb8adcb7449105eb6,http://www.kanpai-sushi.net/,Restaurant,Japanese,,,"Japanese specialties, including sushi rolls & ramen soup, served in..."
San Francisco,Z & Y Restaurant,"655 Jackson St, San Francisco, CA 94133, USA",37.7960301,-122.4060612,California,United States,,,https://www.google.com/maps/place/Z+%26+Y+Restaurant/data=!4m2!3m1!1s0x808580f4bbcfeb99:0x3e467f1b1d256432,https://www.zandyrestaurant.com/,Restaurant,,,,Basic quarters for dining on Sichuan & Northern Chinese dishes...
San Francisco,San Francisco Museum of Modern Art,"151 3rd St, San Francisco, CA 94103, USA",37.7857182,-122.4010508,California,United States,,,https://www.google.com/maps/place/San+Francisco+Museum+of+Modern+Art/data=!4m2!3m1!1s0x8085807d623572e7:0xc87ca0dcbc7559fd,https://www.sfmoma.org/,Museum,,,,"Contemporary & modern paintings, installations, photographs, media & more in..."
San Francisco,Pacific Cocktail Haven,"550 Sutter St, San Francisco, CA 94108, USA",37.7894294,-122.4095652,California,United States,,,https://www.google.com/maps/place/Pacific+Cocktail+Haven/data=!4m2!3m1!1s0x8085808e80f0678b:0x65dd807d5d205482,http://www.pacificcocktailsf.com/,Bar,,,,"Elevated cocktails, punch bowls, beer & wine poured in a..."
San Francisco,Moongate Lounge,"28 Waverly Pl, San Francisco, CA 94108, USA",37.7937209,-122.4066555,California,United States,,,https://www.google.com/maps/place/Moongate+Lounge/data=!4m2!3m1!1s0x808581d94c5849a5:0x1e29629075d9a713,https://www.moongatelounge.com/,Bar,,,,The lavish lounge above Mister Jiu’s serves Cal-Chinese bites &...
San Francisco,Waterbar Restaurant,"399 The Embarcadero, San Francisco, CA 94105, USA",37.7904926,-122.3890417,California,United States,,,https://www.google.com/maps/place/Waterbar+Restaurant/data=!4m2!3m1!1s0x808580701a2e7981:0xaf3b5f75b122566d,https://www.waterbarsf.com/,Bar,,,,"Stylish seafood spot with oysters, a horseshoe-shaped bar, and patio..."
Sunnyvale,New Port Dim Sum and Chinese Food,"1686 S Wolfe Rd, Sunnyvale, CA 94087, USA",37.3384406,-122.0139058,California,United States,,,https://www.google.com/maps/place/New+Port+Dim+Sum+and+Chinese+Food/data=!4m2!3m1!1s0x808fb53a5ed01a43:0x2983289af855bf49,https://gjw.one/sr29wz,Restaurant,Chinese,,,"Casual restaurant presenting bamboo steamers with dumplings, chicken feet &..."
San Francisco,Arizmendi Bakery,"1331 9th Ave, San Francisco, CA 94122, USA",37.763405,-122.4664416,California,United States,,,https://www.google.com/maps/place/Arizmendi+Bakery/data=!4m2!3m1!1s0x8085875c351fd531:0xbd0bd910a2c29bee,http://www.arizmendibakery.com/,Cafe,,,,"A worker-owned co-op & no-frills setting for freshly made breads,..."
San Francisco,Thanh Long Restaurant,"4101 Judah St, San Francisco, CA 94122, USA",37.76017,-122.5060879,California,United States,,,https://www.google.com/maps/place/Thanh+Long+Restaurant/data=!4m2!3m1!1s0x808587972836c929:0x16c9addcf0d90707,http://www.thanhlongsf.com/,Restaurant,,,,Roasted crab & garlic noodles are the main draws at...
Mill Valley,Shoreline Coffee Shop,"221 Shoreline Hwy, Mill Valley, CA 94941, USA",37.8796487,-122.5245583,California,United States,,,https://www.google.com/maps/place/Shoreline+Coffee+Shop/data=!4m2!3m1!1s0x80858544e5ee9e57:0x951202bd6e6dc329,http://www.shorelinecoffeeshop.com/,Cafe,,,,Trendy spot serving French-press coffee & a menu of locally...
Mill Valley,Hook Fish Co. at Proof Lab Beer Garden,"254 Shoreline Hwy, Mill Valley, CA 94941, USA",37.8819798,-122.5246646,California,United States,,,https://www.google.com/maps/place/Hook+Fish+Co.+at+Proof+Lab+Beer+Garden/data=!4m2!3m1!1s0x808585c9f813dea9:0x802d20ab41132e00,https://www.hookfishco.com/,Bar,,,,"Hip skateboard & surf shop offering gear, attire & accessories,..."
San Francisco,Chez maman east,"1401 18th St, San Francisco, CA 94107, USA",37.7624072,-122.3967982,California,United States,,,https://www.google.com/maps/place/Chez+maman+east/data=!4m2!3m1!1s0x1532f63595a49fdd:0xac59d1857e129a53,https://www.chezmamanrestos.com/,Restaurant,,,,Neighborhood bistro cooking up home-style French fare like mussels &...
San Francisco,Golden Gate Fortune Cookie Factory,"56 Ross Alley, San Francisco, CA 94108, USA",37.7957222,-122.4073361,California,United States,,,https://www.google.com/maps/place/Golden+Gate+Fortune+Cookie+Factory/data=!4m2!3m1!1s0x808580f35d997251:0xeaf42e49647fd390,https://www.goldengatefortunecookies.com/,Cafe,,,,Landmark bakery preparing homemade fortune cookies in a tiny open...
San Francisco,Good Mong Kok Bakery,"1039 Stockton St, San Francisco, CA 94108, USA",37.795455,-122.408356,California,United States,,,https://www.google.com/maps/place/Good+Mong+Kok+Bakery/data=!4m2!3m1!1s0x808580f346d6eabd:0x8788efd0026df355,https://goodmongkokbakery.com/,Restaurant,,,,Celebrated Chinese fixture boasts a variety of homemade dim sum...
